list,           Map1
חוֹֹתַם, ħwotam
וְשֵׂכֶל, wsexel
וְיִתְהַפֵּךְ, wyithapex
וְאִמְרוּ, w'imru
כָרָעָה, xaraʕa
שְׁתִינוּהוּ, štiynuhu
אלקמר, lqmr
סוּסִי,, susiy,
דַקַת, daqat
נַפְשׁוֹֹ, nafšwo
רְבִידוֹֹ., rviydwo.
תִהְיִי, tihyiy
וְחֶמְלָתִי, wħemlatiy
אוֹֹתָה, wota
שֶׁלֶג, šeleg
בְאַרְצֵנוּ, v'art͡senu
לרבי, lrvy
כִי-אֶתְנָה, xiy-'etna
וְאִם-בָּם, w'im-bam
וְהַשֶׁמֶש, whašemeש
אַחַר, aħar
הערבית, hʕrvyt
וְעָשׁ, wʕaš
בָּרָק,, baraq,
הַצְפִירָה, hat͡sfiyra
סָרָה, sara
רַצְתִי, rat͡stiy
וּבְכָל, uvxal
שְׂפָתֶיהָ, sfateyha
מְבוֹֹאִי, mvwo'iy
כְּסֹלֶת, ksolet
לְחָלְיִי, lħalyiy
השפתות, hשftwt
תֻמָה., tuma.
פְשָׁעֶיהָ, fšaʕeyha
מָרְדְכַי, mardxay
וְיִתְפָּאֵר, wyitpa'er
כְּשׁוֹֹשַנָה, kšwoשana
תִיקַד, tiyqad
כְּמוֹֹ-חוּט, kmwo-ħuṭ
וְלַסוֹֹבֵא, wlaswove'
וּמַבְעִיר, umavʕiyr
יְגוֹֹנִים, ygwoniym
בְּשָׁלְחוֹֹ, bšalħwo
לַעֲגֵי, laʕagey
נֶגֶד, neged
נְזַמֵר, nzamer
עֲזָבַנִי, ʕazavaniy
לְחָכְמָה, lħaxma
הֲמִן, hamin
זְהָבָה, zhava
לְעֹשֶׂיהָ, lʕoseyha
וְדִשְׁאִי, wdiš'iy
בְּבִגְדוֹֹ, bvigdwo
מַחְשְׁבוֹֹתַי, maħšvwotay
מִשְׂפָתֵךָ, misfatexa
רְאֵהוּ, r'ehu
הכתובת, hxtwvt
עֶצֶם, ʕet͡sem
לַעֲנָתוֹֹת?, laʕanatwot?
יְדִידָיו, ydiydayw
תְהִי, thiy
דַלֶקֶת., daleqet.
עֲשֵׂהוּ!, ʕasehu!
צִלֲלֵי, t͡silaley
יָם, yam
וּכְלֶשֶׁם, uxlešem
יְבִיאוּן, yviy'un
וְאַחַר-כֵּן, w'aħar-ken
וְהַשַׁחַק, whašaħaq
וְחָלִילָה, wħaliyla
פתנאול, ftn'wl
ולקח, wlqħ
בְּכֶתֶם, bxetem
מִשְׂאֵתִי, mis'etiy
בְּנֵי-עַיִשׁ, bney-ʕayiš
בָּרֶקֶת,, bareqet,
תָצִיץ, tat͡siyt͡s
יָכְלָה, yaxla
וּמֵימֶיהָ, umeymeyha
סַרְעַפְּךָ, sarʕapxa
מְעֻלָפָה., mʕulafa.
חוֹֹר, ħwor
יַעֲנֶה, yaʕane
גָרוֹֹן, garwon
הֱשִׁיבַנִי, hešiyvaniy
גִזְרַת, gizrat
וְסַלְעִי, wsalʕiy
וְלוּלֵי, wluley
קצידה, qt͡syd
לֶחְיה, leħy
הָאִגֶרֶת, ha'igeret
וְכִפְנֵי, wxifney
וְדִמִיתִי, wdimiytiy
יֻצָעָה, yut͡saʕa
בִּרְאוֹֹת, bir'wot
אוֹֹיְבַי, woyvay
נָדְרָה, nadra
וְרָץ, wrat͡s
מֵאַשְׁכְּלוֹֹת, me'ašklwot
כְּסַהַר, ksahar
אַתָה, ata
בְּמִזְרָקָה, bmizraqa
הֱמִירַנִי, hemiyraniy
הַיְקוֹֹד, hayqwod
מקרואה, mqrw'
כְּצַוְּרֹנֵי, kt͡sauroney
נֹטִים, noṭiym
מְיֻשָׁפָה., myušafa.
גַם, gam
סָר, sar
שָׁעָה, šaʕa
"שְׁלֹף, "šlof
הַשְׁבוּעוֹֹת, hašvuʕwot
אִשָׁה, iša
בָרֶקֶת, vareqet
שִׂיאוֹֹ, siy'wo
כְּצִנוֹֹר, kt͡sinwor
הָבָה, hava
פְּנִינִים, pniyniym
נִשְׁבְּרָה, nišbra
הַטוֹֹב, haṭwov
שְׁתֵי, štey
תַאְוַת, ta'wat
חֶשֶׂף, ħesef
עֻזִי, ʕuziy
עָשְׂתָה, ʕasta
שֶׁרְאִיתִיהָ, šer'iytiyha
שׂוֹֹחֶקֶת!, swoħeqet!
הָעֲרוּגָה, haʕaruga
פָחְדוּ, faħdu
הַלֵב, halev
אַעֲלִים, aʕaliym
מִזְבֵּחַ, mizbeħa
שנפרד, שnfrd
חָנָה,, ħana,
לַגְבִיר, lagviyr
כְּקָנֶה, kqane
עַמֶךָ,, ʕamexa,
דָשֵׁן, dašen
בּוֹֹגֵד, bwoged
חַרְבְּךָ,, ħarbxa,
חָצְנְךָ,, ħat͡snxa,
מידידיו, mydydyw
מֵ-, me-
וּלְיַרְכְּתֵי, ulyarktey
בָה,, va,
אֲהָה, aha
כְּצֵאתִי, kt͡se'tiy
וְלָעַד, wlaʕad
שִׁירַת, šiyrat
לִבּוֹֹ, libwo
תָעָה, taʕa
כִזְבוּב, xizvuv
שאפשר, ש'fשr
אֶזְרָעָה, ezraʕa
דַקָה, daqa
טַעְמוֹֹ, ṭaʕmwo
עֲרָבוֹֹת,, ʕaravwot,
כְּאִישׁ, k'iyš
אָסוּף, asuf
בְּבֵיתִי, bveytiy
וְלֹא-דִמָה, wlo'-dima
יְבַעֶתְךָ, yvaʕetxa
וְיָד, wyad
מַמְעִיטִים, mamʕiyṭiym
וְשָׂמַחְתִי, wsamaħtiy
יִזְעַק:, yizʕaq:
בְּמֹהַר, bmohar
בַשְׁחָקִים, vašħaqiym
וְאֵינָה, w'eyna
מְרִיקָה, mriyqa
וְאַלְקוּמָה, w'alquma
"אַל, "'al
אללבקא, llvq'
כְּעֵין, kʕeyn
התביעה, htvyʕ
הַשָׁטִים, hašaṭiym
כַנֵד, xaned
בְּחֹתָמָה., bħotama.
שְׂאֵת, s'et
מְכַשֵׁפָה!, mxašefa!
חָקַר, ħaqar
וּבוּץ, uvut͡s
לְעֻמַת, lʕumat
חַרְבְּךָ, ħarbxa
טַלָם, ṭalam
כְּחוֹֹלִים, kħwoliym
אוֹֹתָךְ, wotax
וְתָשׁוּב, wtašuv
אֶחְרֹשׁ, eħroš
תְלַקֵט, tlaqeṭ
וְאֹמְרָה:, w'omra:
עָפָה., ʕafa.
צֶקֶת, t͡seqet
דַדֵי, dadey
חֶרְמָה,, ħerma,
יְהוֹֹדֶךָ,, yhwodexa,
אלאקרבין, l'qrvyn
שְׁאָר, š'ar
עֹטִים, ʕoṭiym
חָנְתָה, ħanta
אֶל-אֲדָמָה, el-'adama
כְּאוֹֹר, k'wor
דַק, daq
וְתַעַל, wtaʕal
אֲהָבִים, ahaviym
נְבִיאִי, nviy'iy
וְחוֹֹלֶה., wħwole.
צְלַח, t͡slaħ
תֶחֱזוּ, teħezu
אכואנה, xw'n
כִּסְדוֹֹם.", kisdwom."
לְהִוָּסֵר, lhiuaser
לְקִרְבָתָה, lqirvata
שָׁמְעוּ, šamʕu
בַּדָם, badam
אַל-יִשְׁמְעוּ, al-yišmʕu
בַּעֲלֵי, baʕaley
מְשׁוֹֹרֵר, mšworer
אָזְנוֹֹ., aznwo.
חֲשַׁבְנוּהָ, ħašavnuha
וְיָמִין, wyamiyn
לַעֲבֹר, laʕavor
לְהָבוֹֹת, lhavwot
כְּפַח, kfaħ
"לִמְיַסְרֶךָ, "limyasrexa
מְעֻנָגָה,, mʕunaga,
נְשָׂאַתְהוּ, nsa'athu
תְצִיצֶהָ,, tt͡siyt͡seha,
בְּאַנְשֵׁי, b'anšey
עָבָיו, ʕavayw
בְּמָגִנוֹֹ..., bmaginwo...
רָקְמָה, raqma
אָמְרוּ:, amru:
וּבֶן, uven
זְכָרַנִי, zxaraniy
ירידת, yrydt
וּמִלֶיךָ, umileyxa
לְנֶגֶד, lneged
הֵא, he'
כָּל-דֹב, kal-dov
וְגָלוּ., wgalu.
[1], [1]
וְתִתְעַנַג, wtitʕanag
מֵרָחוֹֹק,, meraħwoq,
בָּרָמָה, barama
בָּתָיו,, batayw,
הָאֵל, ha'el
שִׁבְתֶךָ, šivtexa
וּבְמִשְׁבְּצוֹֹת, uvmišbt͡swot
מָשְׁכוּ, mašxu
תַשְׁוֶה, tašwe
הָרוֹֹאֶה, harwo'e
הָעֵטִים, haʕeṭiym
קִנְאָה, qin'a
בַּמָה, bama
בתיאור, vty'wr
קִטֵר, qiṭer
תְמוּתוֹֹת., tmutwot.
וְאַט, w'aṭ
וּרְכַב,, urxav,
וּנְקַדְמָה, unqadma
צֶחָה, t͡seħa
דְבַר, dvar
פְּנוּ, pnu
חֲמַת, ħamat
יְכַסֶהָ., yxaseha.
הַחֵן, haħen
עֲשָׂרָה, ʕasara
חָפְרָה, ħafra
אלכלאן, lxl'n
תָלִין, taliyn
יְדִידוּתְךָ, ydiydutxa
וְשִׁית, wšiyt
לְמִכְסֶה,, lmixse,
עֲצָתוֹֹ,, ʕat͡satwo,
תְפַשֵׁט, tfašeṭ
חָכְמָה, ħaxma
קְשֻׁרֵי, qšurey
יְרֻצוּן, yrut͡sun
עֲלֵיהֶם, ʕaleyhem
ששלח, ששlħ
נַעֲרָה, naʕara
תַלְפִּיוֹֹת, talpiywot
לְבַב, lvav
תָבִין, taviyn
מִבְּעַד, mibʕad
דָמָה?, dama?
וּמִינֵי, umiyney
רֹאשָׁה,, ro'ša,
הָבְקָעָה!, havqaʕa!
נִתְכְּנוּ, nitknu
וּבְעֵת, uvʕet
עִלְזִי, ʕilziy
בְּטֶרֶם, bṭerem
צֶדֶק, t͡sedeq
לִשְׁאוֹֹל,, liš'wol,
לָמַד, lamad
קְרָאתִיהוּ, qra'tiyhu
וּמַקִיפָה"., umaqiyfa".
בְּמַחְשָׁבָיו, bmaħšavayw
זְמַן, zman
א, 
בְּשׁוּר, bšur
וְאֵינֵמוֹֹ, w'eynemwo
יוֹֹמָה,, ywoma,
יַעֲלַת, yaʕalat
צָרְפָה., t͡sarfa.
24., 24.
בִירָה, viyra
אָשִׁית, ašiyt
וּבְמַהֲרָה, uvmahara
נִיבָיו, niyvayw
בבין], vvyn]
וְיָרֵחַ, wyareħa
אַהֲרֹן, aharon
אוֹֹרֵךְ, worex
שְׁלַחְנוּהוּ, šlaħnuhu
נוֹֹאַשׁ, nwo'aš
וְאִישׁ, w'iyš
יַעֲטוּ, yaʕaṭu
לָשׁוֹֹן, lašwon
כְּצִצֵי, kt͡sit͡sey
וּמֵאַהֲבָתִי, ume'ahavatiy
וְאַל-יֹאמַר, w'al-yo'mar
מְרוֹֹמָם, mrwomam
וְשֹׁהַם, wšoham
מְכֻסֶה., mxuse.
בְּעֵינַיִם, bʕeynayim
אָהֳלָה, ahala
כִּתְעָלָה, kitʕala
שָׁלַל, šalal
וְצוּר, wt͡sur
עֲזָרַנִי, ʕazaraniy
לֹא-אֶשְׁקֳטָה, lo'-'ešqaṭa
הצחים], ht͡sħym]
אַחֲרַי, aħaray
בִטְנוֹֹ!, viṭnwo!
חֲבֵרִי, ħaveriy
מְפַזֵז, mfazez
נִפְרָעָה, nifraʕa
נִגְרָעָה, nigraʕa
שָאֲלָה, שa'ala
לִשְׁקוֹֹט, lišqwoṭ
­, ­
רוֹֹמָה!, rwoma!
יִשְׁמְרָה, yišmra
לְבָבְךָ, lvavxa
מֵהַדְלִי, mehadliy
בְּאִישוֹֹן, b'iyשwon
צְבָא, t͡sva'
יִתְרוֹֹן, yitrwon
לָבוֹֹא, lavwo'
זְמָמַי, zmamay
לקרוא, lqrw'
ערוצין, ʕrwt͡syn
"ולו, "wlw
לְהִתְעַנֵג, lhitʕaneg
חֵילִי, ħeyliy
יָם-כִּנֶרֶת, yam-kineret
חֲבַצֶלֶת, ħavat͡selet
וּבִרְבִיבָיו, uvirviyvayw
לְחֹשֵב, lħoשev
נָטַע, naṭaʕ
כָּל-עֵת, kal-ʕet
וְהִשְׁבִּיעַ, whišbiyʕa
וְאֵלָיו, w'elayw
לַעַג, laʕag
בְּטָלֶה!", bṭale!"
לְבִלְתִי, lviltiy
הֲדַסֶיהָ, hadaseyha
שְׁלֹף, šlof
מִין, miyn
פי, fy
קוּמָה, quma
וְאֵיכָה, w'eyxa
רֹדֵף, rodef
יְיַשֵׁר, yyašer
קֶסֶם, qesem
לוּ,, lu,
חַטַאת, ħaṭa't
י"א,, y"',
מִתָאֳרָה, mita'ara
מִצְבָאִים, mit͡sva'iym
בָּאוּ, ba'u
בשֶׁת, všet
נָפַל, nafal
יְרִיבַי, yriyvay
"הֲלוֹֹא, "halwo'
וְדָתוֹֹת, wdatwot
אֶמְשֹׁךְ, emšox
אֲבִידָע, aviydaʕ
הֶאֱרִיךְ, he'eriyx
וְלֵבָב, wlevav
וְחֹוֶלה, wħowel
הפרוד], hfrwd]
וּבָטַח, uvaṭaħ
[לידיד, [lydyd
כְּסוּתִי, ksutiy
תַגִיד, tagiyd
יִשְׁעִי, yišʕiy
וּשְׁמָה, ušma
מְאֻסָפָה., m'usafa.
הֲלֹא, halo'
אַרְבָּעָה:, arbaʕa:
תָלָה/, tala/
וְזַמְזֻמָה,, wzamzuma,
מקור:, mqwr:
אֶת-צְמָאִי, et-t͡sma'iy
וּבְישְׁבֵי, uvyšvey
וְנֶהֶרְסוּ, wnehersu
מַלְכֵי, malxey
נָגְפוּ, nagfu
לַעֲרֹב, laʕarov
רַעֲנָן, raʕanan
גָבַה, gava
מְלֹאִי, mlo'iy
מְרַקֶדֶת, mraqedet
וְיָמוּת, wyamut
עָזְבָה, ʕazva
תְפַשְׂנוּהוּ, tfasnuhu
בְּתֵבֵל, btevel
תַרְשִׁישׁ, taršiyš
עַפְעַפְּךָ, ʕafʕapxa
רֵעִי/, reʕiy/
כְשָׁפִים, xšafiym
יְמָאֵן, yma'en
וְאוֹֹר, w'wor
שֹׁכְנֵי, šoxney
דִבְּרָה, dibra
אֹכֶל, oxel
חֲרָבוֹֹת, ħaravwot
גִלְתָה, gilta
וּבַמִצְפָּה!, uvamit͡spa!
כְּלֵב, klev
וצף, wt͡sf
וְהַשְׂכֵּל, whaskel
נְתִיבוֹֹת, ntiyvwot
זוֹֹרֶקֶת,, zworeqet,
עָלְתָה, ʕalta
סוֹֹד, swod
[זמן, [zmn
נִתֶקֶת!, niteqet!
בַּהֲדָרָה, bahadara
בּאוֹֹצְרוֹֹתָיו,, b'wot͡srwotayw,
פיה, fy
בְּנוֹֹת, bnwot
חֶסֶד, ħesed
מַשְׂכִּיל, maskiyl
בְּשַׂק, bsaq
וְתַחְלֶה?", wtaħle?"
וְהִשְׁכִּים, whiškiym
נִמְרָטִים, nimraṭiym
וְאִם-אַגִיד, w'im-'agiyd
שַׁרְשְׁרוֹֹת, šaršrwot
לַהְדֹם!, lahdom!
כְּאָמְרָם, k'amram
יְסוֹֹדוֹֹ, yswodwo
יִבְעֲרוּ, yivʕaru
יָפָה?, yafa?
בְמַדוֹֹ, vmadwo
נִשְׁקְפָה, nišqfa
מָסָךְ, masax
הַפְּרוֹֹד, haprwod
נִתְמַה!, nitma!
כּבוּדָה, kvuda
יִנָכֵר, yinaxer
שֶׁאֱלַת, še'elat
איצא, yt͡s'
תִשְׁתַחֲוֶה, tištaħawe
סֹב, sov
עֲנִיתִיהָ:, ʕaniytiyha:
תְנֹפֵף, tnofef
אִמָה!, ima!
"הֲתַכְלֶה, "hataxle
יַזְהִיר, yazhiyr
הַמְאִירִים, ham'iyriym
וְעָלֵינוּ, wʕaleynu
כְּתֹרִים, ktoriym
לֹא,, lo',
יְנִיסֶהָ, yniyseha
זָר, zar
דְוַי, dway
וְקַלוּ., wqalu.
שְׂפָתוֹֹ, sfatwo
יְדַעְתִיהָ, ydaʕtiyha
אַחֲרִיתוֹֹ, aħariytwo
בְּצַוּוֹֹתוֹֹ, bt͡sauwotwo
"אֱלֹהִים, "'elohiym
יוֹֹנְקֵי, ywonqey
דָר, dar
כַּרְמָה., karma.
הָאֲדָמָה, ha'adama
לְפִדְיוֹֹנוֹֹ, lfidywonwo
בְּאֲפָסֶיהָ, b'afaseyha
כָהֵם, xahem
נִשְׁמָעָה!, nišmaʕa!
אוֹֹהֲבֵי, wohavey
פָּרְשׂוּ, parsu
וְרוּחַ, wruħa
לְבוּשׁ, lvuš
הָאֲרוּגָה, ha'aruga
סוֹֹדוֹֹת, swodwot
בָּחֳרִי, baħariy
הַנְפָשׁוֹֹת, hanfašwot
שְׁבוֹֹ, švwo
וּפְנֵי, ufney
מַפְרֶקֶת"., mafreqet".
שִׁמְעָה, šimʕa
דִינִים, diyniym
בְּפַח, bfaħ
שַׁחַק, šaħaq
בְּמוֹֹ, bmwo
יִקַח, yiqaħ
וְשָׁחוֹֹר, wšaħwor
רְמָחִים, rmaħiym
אֲהוּבִי, ahuviy
הַבְּשָׂמִים,, habsamiym,
שְׁבִיסֶיהָ, šviyseyha
מִשְׁפָּטִים, mišpaṭiym
כַּאֲרִי, ka'ariy
אַפָּה., apa.
כִמְשׁוֹֹטִים, ximšwoṭiym
וְשַׂמְתִיו, wsamtiyw
יַלְקוּטִים, yalquṭiym
עָוֹֹן, ʕawon
[אמת, ['mt
זָרִים, zariym
דוֹֹדִי,, dwodiy,
אֶדֹם.", edom."
וְתֵבֵל,, wtevel,
וְיָפִיץ, wyafiyt͡s
קְרָסֶיהָ, qraseyha
לְכָל-דֹרֵךְ, lxal-dorex
גִבֵּחַ, gibeħa
אֲפָסֶיהָ, afaseyha
וְכַבִּירָה, wxabiyra
וְכָמַס, wxamas
טָבָעָה, ṭavaʕa
אֲדָנָיו, adanayw
ב, v
יְסֻלֶה,, ysule,
כִּתְרָה, kitra
וּמִדַת, umidat
בֵּין, beyn
רְצוֹֹנוֹֹ, rt͡swonwo
יִטְפוּ, yiṭfu
וּבִתָה, uvita
וַתִמְשֹׁךְ, watimšox
שְׁתֵהוּ, štehu
בַּלָט, balaṭ
לְהִקָבֵץ, lhiqavet͡s
גַן, gan
אָקוּם,, aqum,
לְאָחוֹֹר., l'aħwor.
שׁוֹֹקֵק, šwoqeq
וְאֶת, w'et
כַּאֲשֶׁר, ka'ašer
חֳלִי, ħaliy
מִשֵׂאת, mise't
רָגְזוּ, ragzu
אקלאמא, ql'm'
וְזכְרוּ, wzxru
מַעֲשֵׂה, maʕase
שְׂפָתֶיךָ, sfateyxa
דַלָה, dala
עֲרוּגַת, ʕarugat
שְׁאֵרִי, š'eriy
אַחֲרִית, aħariyt
כִּשְׁמָה,, kišma,
מִנְשָׁרִים, minšariym
בְּאַהְבָתוֹֹ, b'ahvatwo
בְנֹדוֹֹ, vnodwo
גוֹֹלָה, gwola
יָרָעָה"?, yaraʕa"?
פָךְ, fax
תִרְפַּד, tirpad
פַּאֲתֵי, pa'atey
וְהָאָדֹם,, wha'adom,
סב], sv]
וְאֲזַי, w'azay
גָזַל, gazal
חֵפֶץ, ħefet͡s
בִּקְשׁוּ, biqšu
רֻקָעָה, ruqaʕa
וּמִלְאוּ, umil'u
הַיוֹֹשְׁבִים, haywošviym
וְאֶשְׁלֶה,, w'ešle,
לְרֵעִים, lreʕiym
בְשָׂרָה, vsara
תִזְרֹק, tizroq
לְהַבִּיט, lhabiyṭ
וְלִי, wliy
מִמְצֹא, mimt͡so'
שֶׁעָלָה, šeʕala
בֶן-בְּעוֹֹר, ven-bʕwor
אִוְּתָה,, iuta,
וַחֲמֹל,, waħamol,
עִמְךָ, ʕimxa
אֹרֵג, oreg
יְסַמֵר, ysamer
מְצֻפֶּה, mt͡supe
וְחָרְקוּ, wħarqu
עֶרְכָּם, ʕerkam
תַהֲלֹךְ, tahalox
–מהדורת, –mhdwrt
תִרְדֹם!", tirdom!"
לְעֵרָבוֹֹן., lʕeravwon.
וְתֹאכְלֵנִי, wto'xleniy
וּדְמוּת, udmut
עַמִי, ʕamiy
שַׁדַי,, šaday,
בְּחָנֵנִי, bħaneniy
הִנְךּ, hink
וְקָדִים, wqadiym
תִשְׁלַט, tišlaṭ
לֹא-קְבָרַנִי, lo'-qvaraniy
כְּשֶׁמֶשׁ, kšemeš
וקד, wqd
צָפוֹֹן, t͡safwon
עָב,, ʕav,
אֶהְיֶה, ehye
וְאַבִּירָה, w'abiyra
יְשַׁלַח-לָךְ, yšalaħ-lax
פְנוֹֹתֵךְ,, fnwotex,
וָאֶחֱשֹׁב, wa'eħešov
אֲשֶׁר[1], ašer[1]
וְתֵבֵל, wtevel
תְנִיפֵם, tniyfem
וְאֶרֶץ, w'eret͡s
וְיִתְעַשֵׁת, wyitʕašet
תָנוּס, tanus
וְאַל, w'al
גבי, gvy
צוּף, t͡suf
הַשְׂפָתוֹֹת,, hasfatwot,
וְשִׁמְרוּהָ, wšimruha
הַשָׁחוּט, hašaħuṭ
וְתִתְחַכַּם, wtitħakam
לָרוֹֹם,, larwom,
לֶחְיְךָ, leħyxa
פַּעֲמֵיהֶם, paʕameyhem
וּפִדְיוֹֹמָה!, ufidywoma!
מְטָרָיו, mṭarayw
יומא, ywm'
אֶשְׁכַּב, eškav
לְהֲשִׁיבֵנִי, lhašiyveniy
מֵעֲצֵי, meʕat͡sey
אוֹֹרוֹֹ, worwo
יְרֵאָיו, yre'ayw
עָלָה, ʕala
וְתֶחְסֶה,, wteħse,
לִקְרַאת, liqra't
צַחוֹֹת,, t͡saħwot,
הַנוֹֹרָא, hanwora'
בְּנָשְׂאִי, bnas'iy
מִנֶגְדְךָ, minegdxa
כְּאֵל, k'el
תָעֹז, taʕoz
בּמוֹֹלָדוֹֹ, bmwoladwo
להִסְתוֹֹפֵף, lhistwofef
וְאַרְגָמָן, w'argaman
וּפֵרוּדְךָ, uferudxa
לַחְמָה., laħma.
אֲנַחְנוּ, anaħnu
נְתַעֵב, ntaʕev
יַרְפּוּ, yarpu
שְׁנָתִי, šnatiy
נפא, nf'
בָּמְתֵי, bamtey
נָעָה, naʕa
בְּנִצֶיהָ, bnit͡seyha
קְבַרְנוּהוּ, qvarnuhu
כָּל-דִבְרֵי, kal-divrey
קוּמָה,, quma,
מוֹֹשְׁלִים,, mwošliym,
תַעְזֹב, taʕzov
וְהַיוֹֹם, whaywom
וְשָׂמַנִי, wsamaniy
נְגִיד, ngiyd
מַכְאוֹֹב,, max'wov,
בִטְנְךָ, viṭnxa
המוזג, hmwzg
וּלְאַט, ul'aṭ
לִשְׁבָטִים., lišvaṭiym.
תִכְלֶה, tixle
נֵס, nes
נִמְרָץ, nimrat͡s
קוּם,, qum,
וּבְלִבְּךָ, uvlibxa
קַל, qal
יְדִידֵנוּ, ydiydenu
וְאַהְבָה, w'ahva
כְּלוֹֹת, klwot
חֲפָצֶיהָ, ħafat͡seyha
יְהוֹֹדֵנִי, yhwodeniy
שָׂרֵי, sarey
וְכִשְׂרֵפָה,, wxisrefa,
חֲרוּתוֹֹת:, ħarutwot:
רֵכָב,, rexav,
וְכֵן, wxen
לַבְרַט, lavraṭ
וְסַפִּירָה, wsapiyra
קָדַר,, qadar,
טַעֲמֵי, ṭaʕamey
וְאַבְנֵי, w'avney
בְדֹלָחִים, vdolaħiym
נְתַנוּהוּ, ntanuhu
לֹקְטִים, loqṭiym
לֹא-בָא, lo'-va'
אָבוּן, avun
עוֹֹף, ʕwof
לֶכְתָה, lexta
וּבִינָה, uviyna
לְאִישׁ,, l'iyš,
בְּמֵימֵי, bmeymey
בָּעֲרָה, baʕara
כָּזֹאת, kazo't
בְּסוּסֶיהָ, bsuseyha
מִמְצוֹֹא, mimt͡swo'
ועל, wʕl
צְלָמֵינוּ, t͡slameynu
יִשְׁרֹק, yišroq
מוּמָה., muma.
יֶהְגוּ, yehgu
כְּכוֹֹכָבָיו., kxwoxavayw.
לְהִתְרוֹֹנֵן, lhitrwonen
בְּשׁוּבִי, bšuviy
וְיַהְלֹמָה,, wyahloma,
ושרב, wשrv
וְלִשְׂמֹאלוֹֹ, wlismo'lwo
למשפט, lmשfṭ
תוֹֹלָע, twolaʕ
ממנו], mmnw]
יְקָר, yqar
וְנִשְׁקָפָה,, wnišqafa,
יַד-אָמָן, yad-'aman
כְּסַפִּיר, ksapiyr
וְסָרוּ, wsaru
נְשָׂאוּהוּ, nsa'uhu
אֶזְכְּרֵם, ezkrem
שְׂנִיר, sniyr
לָבְשָׁה, lavša
לְהוֹֹשִׁיעֵךְ, lhwošiyʕex
מְפֻתָחִים, mfutaħiym
יָעָה, yaʕa
לְבִגְדוֹֹ, lvigdwo
כַּרְמִיל, karmiyl
מִזְבְּחוֹֹ, mizbħwo
החול, hħwl
לִמְחוֹֹקֵק, limħwoqeq
לְמִרְכֶּבֶת, lmirkevet
וְקָרָאנוּ, wqara'nu
אוֹֹצְרוֹֹת, wot͡srwot
משקלים], mשqlym]
מִצְוַת, mit͡swat
לַיִל, layil
יְרֵחוֹֹ, yreħwo
תְדַמֶה, tdame
הָאַהֲבָה,, ha'ahava,
הַבְּרִיתוֹֹת, habriytwot
אֶצְבְּעוֹֹת, et͡sbʕwot
בְשׁוּט, všuṭ
הַמְנוֹֹרָה, hamnwora
גירה, gyr
תַעֲבֹר, taʕavor
מַלְעִיטִים, malʕiyṭiym
בְּעַד, bʕad
וְאוֹֹרָה, w'wora
נוֹֹגְנִים, nwogniym
אֲהָבֶיךָ, ahaveyxa
וְּמְנַגְנִים, umnagniym
וַתַעֲמֹד, wataʕamod
בְּנִיבוֹֹת, bniyvwot
לוּטִים, luṭiym
וְיַמְסֶהָ, wyamseha
צָקָה, t͡saqa
לְעֻמָתוֹֹ, lʕumatwo
חָרֹק, ħaroq
סוֹֹפְרִים, swofriym
אֶדְרֹש/, edroש/
הֲשָׁכַחְתָ, hašaxaħta
יַרְבֶּה, yarbe
וּפִלְאִי, ufil'iy
טַל, ṭal
וּבִמְרִירֵי, uvimriyrey
וֶאְדוֹֹם", we'dwom"
בְּדוֹֹד, bdwod
מֵעֵת, meʕet
הערוגה", hʕrwg"
חֶדֶר, ħeder
וְתַשְׁחֶה, wtašħe
נִטָעה, niṭaʕ
זְרֹעוֹֹ, zroʕwo
כְּמֵי, kmey
יַעֲלֶה, yaʕale
אֲחַשְׁוֵרוֹֹשׁ, aħašwerwoš
גִבּוֹֹר, gibwor
בְקָרְאִי, vqar'iy
רָגָעָה, ragaʕa
חֲשַׁבְתִיהָ, ħašavtiyha
כַפַּי, xapay
לִבִּי, libiy
תְהִלָתְךָ, thilatxa
מֵאָז, me'az
חָמְדָה, ħamda
סִפְּרָה, sipra
אֱמֶת, emet
לֵב, lev
בדיואן, vdyw'n
אַחֲרֵיהֶם, aħareyhem
בְּפִידוֹֹ, bfiydwo
מְנַשֶׁקֶת, mnašeqet
לִרְאוֹֹת, lir'wot
וְעוֹֹדוֹֹ, wʕwodwo
יָקַד, yaqad
וּמִזִכְרוֹֹ, umizixrwo
מְרוּ, mru
נוּמָה?, numa?
נִכְבָּד, nixbad
עֳבִי,, ʕaviy,
מַפְשִׁיטִים, mafšiyṭiym
וּלְכָל, ulxal
כְּחוּטֵי, kħuṭey
רָצְפוּ, rat͡sfu
רַגְלְךָ, raglxa
כִנוֹֹר, xinwor
יָדָעָה, yadaʕa
שָׁחֲחָה, šaħaħa
בְּזֹאת, bzo't
תַעֲרֹךְ, taʕarox
שְׁמוּאֵל!, šmu'el!
כְּצֹהַר, kt͡sohar
פְּתָנִים, ptaniym
לָעַד, laʕad
פְּאֵר, p'er
אֶכְסֹף, exsof
פְּנֵי-שֶׁמֶשׁ, pney-šemeš
כאלו], x'lw]
יְחָנֵנוּ, yħanenu
וְסָפוּ, wsafu
אֲרָגַנִי, araganiy
יְהִי, yhiy
וּמַטִיפָה:, umaṭiyfa:
אֲצִילֵי, at͡siyley
אֲסָרַנִי, asaraniy
שַׁלִיטִים, šaliyṭiym
אַפּוֹֹ, apwo
